ts,price_eur_per_mwh,allocation
2015-01-19 04:00:00+00:00,28.92,1.452996106424256e-22
2015-01-19 05:00:00+00:00,31.12,9.148081443132956e-23
2015-01-19 06:00:00+00:00,37.83,9.282613124377605e-23
2015-01-19 07:00:00+00:00,45.36,-2.3634357198016295e-23
2015-01-19 08:00:00+00:00,42.65,9.180473850979117e-23
2015-01-19 09:00:00+00:00,36.31,8.858575697072016e-23
2015-01-19 10:00:00+00:00,34.41,9.792011613940537e-23
2015-01-19 11:00:00+00:00,44.97,-2.892785741958893e-23
2015-01-19 12:00:00+00:00,46.15,-1.2397552301384507e-23
2015-01-19 13:00:00+00:00,46.08,8.193394514846698e-23
2015-01-19 14:00:00+00:00,34.37,-1.5391434022235605e-23
2015-01-19 15:00:00+00:00,33.73,1.5208790780210417e-22
2015-01-19 16:00:00+00:00,41.95,-3.286158596181419e-23
2015-01-19 17:00:00+00:00,33.12,1.0020729988747619e-22
2015-01-19 18:00:00+00:00,31.46,3.167796096637542e-23
2015-01-19 19:00:00+00:00,30.27,9.14610742402749e-23
2015-01-19 20:00:00+00:00,29.74,3.488113944242142e-23
2015-01-19 21:00:00+00:00,28.98,3.5179758220631555e-23
2015-01-19 22:00:00+00:00,28.46,9.114658633434635e-23
2015-01-19 23:00:00+00:00,28.62,1.456804026417794e-22
2015-01-20 00:00:00+00:00,28.22,3.5551612690359395e-23
2015-01-20 01:00:00+00:00,28.07,3.502393212015156e-23
2015-01-20 02:00:00+00:00,28.02,9.08909203835797e-23
2015-01-20 03:00:00+00:00,28.39,9.127019427231412e-23
2015-01-20 04:00:00+00:00,29.17,1.4108311740687166e-22
2015-01-20 05:00:00+00:00,31.76,1.0041588389442097e-22
2015-01-20 06:00:00+00:00,50.08,-2.659900782904141e-23
2015-01-20 07:00:00+00:00,57.52,-2.1987218140820066e-23
2015-01-20 08:00:00+00:00,53.7,9.455023667397407e-23
2015-01-20 09:00:00+00:00,53.01,9.135167082084863e-23
2015-01-20 10:00:00+00:00,53.02,-2.458591896901338e-23
2015-01-20 11:00:00+00:00,47.73,9.484604132803104e-23
2015-01-20 12:00:00+00:00,47.76,-2.1102567955238002e-23
2015-01-20 13:00:00+00:00,47.69,8.871988848688246e-23
2015-01-20 14:00:00+00:00,44.49,8.926971218105498e-23
2015-01-20 15:00:00+00:00,46.11,-9.358874387569659e-24
2015-01-20 16:00:00+00:00,57.48,-3.794823718546029e-23
2015-01-20 17:00:00+00:00,46.12,1.08264301046652e-22
2015-01-20 18:00:00+00:00,44.4,-3.518123714146548e-23
2015-01-20 19:00:00+00:00,30.69,4.641988868410215e-23
2015-01-20 20:00:00+00:00,30.45,-2.5806393847598848e-23
2015-01-20 21:00:00+00:00,29.51,9.164110375235171e-23
2015-01-20 22:00:00+00:00,28.5,3.5448963516685146e-23
2015-01-20 23:00:00+00:00,28.12,1.4603721178626325e-22
2015-01-21 00:00:00+00:00,27.87,9.076386790661748e-23
2015-01-21 01:00:00+00:00,27.78,9.071063783204158e-23
2015-01-21 02:00:00+00:00,27.85,9.065799341677656e-23
2015-01-21 03:00:00+00:00,28.24,9.129765916480492e-23
2015-01-21 04:00:00+00:00,29.59,8.635288104656286e-23
2015-01-21 05:00:00+00:00,33.04,9.955664815972553e-23
2015-01-21 06:00:00+00:00,49.67,-2.784956735969771e-23
2015-01-21 07:00:00+00:00,55.34,-1.8468846755433788e-23
2015-01-21 08:00:00+00:00,55.33,9.179273662263066e-23
2015-01-21 09:00:00+00:00,54.96,9.135620962624479e-23
2015-01-21 10:00:00+00:00,53.44,8.782652863489801e-23
2015-01-21 11:00:00+00:00,48.49,9.425390729645189e-23
2015-01-21 12:00:00+00:00,48.4,-2.2574129388872228e-23
2015-01-21 13:00:00+00:00,48.0,9.141042812697193e-23
2015-01-21 14:00:00+00:00,48.8,8.993460417607357e-23
2015-01-21 15:00:00+00:00,51.02,9.170679819997161e-23
2015-01-21 16:00:00+00:00,55.47,-1.6623461265917726e-23
2015-01-21 17:00:00+00:00,55.36,8.042637018616815e-23
2015-01-21 18:00:00+00:00,38.08,-1.0593271797930477e-23
2015-01-21 19:00:00+00:00,33.28,8.779717227909769e-23
2015-01-21 20:00:00+00:00,32.96,-2.0890069331784615e-23
2015-01-21 21:00:00+00:00,31.76,3.481330008720023e-23
2015-01-21 22:00:00+00:00,29.55,3.613402393540006e-23
2015-01-21 23:00:00+00:00,28.96,9.032765686077232e-23
2015-01-22 00:00:00+00:00,28.69,3.509425683769921e-23
2015-01-22 01:00:00+00:00,28.31,3.5287363079756975e-23
2015-01-22 02:00:00+00:00,28.26,9.080930979032106e-23
2015-01-22 03:00:00+00:00,28.82,1.4588886503587785e-22
2015-01-22 04:00:00+00:00,30.34,1.4485704446321672e-22
2015-01-22 05:00:00+00:00,35.24,9.40890341519989e-23
2015-01-22 06:00:00+00:00,47.25,-2.1082868115111977e-23
2015-01-22 07:00:00+00:00,53.79,8.624670506278917e-23
2015-01-22 08:00:00+00:00,49.31,-1.4770162869239498e-23
2015-01-22 09:00:00+00:00,49.32,8.835486808653986e-23
2015-01-22 10:00:00+00:00,48.69,-1.9664309138482425e-23
2015-01-22 11:00:00+00:00,47.46,-2.1808559867271013e-23
2015-01-22 12:00:00+00:00,45.84,9.357316110487196e-23
2015-01-22 13:00:00+00:00,48.3,-2.3274328731678278e-23
2015-01-22 14:00:00+00:00,48.79,9.127081375519185e-23
2015-01-22 15:00:00+00:00,51.99,9.361796069556132e-23
2015-01-22 16:00:00+00:00,58.35,-2.2202481968843065e-23
2015-01-22 17:00:00+00:00,55.62,-2.4058484327059418e-23
2015-01-22 18:00:00+00:00,44.83,9.737595805619492e-23
2015-01-22 19:00:00+00:00,43.2,-2.306107479258966e-23
2015-01-22 20:00:00+00:00,39.86,8.862383193925264e-23
2015-01-22 21:00:00+00:00,32.62,9.338919229626468e-23
2015-01-22 22:00:00+00:00,30.22,9.019394648231836e-23
2015-01-22 23:00:00+00:00,30.08,8.985895647088615e-23
2015-01-23 00:00:00+00:00,29.25,9.125358453516894e-23
2015-01-23 01:00:00+00:00,28.86,9.056420485204927e-23
2015-01-23 02:00:00+00:00,28.78,3.499621961566263e-23
2015-01-23 03:00:00+00:00,29.39,1.4744025995078128e-22
2015-01-23 04:00:00+00:00,31.71,8.450906671625096e-23
2015-01-23 05:00:00+00:00,35.38,-6.634124355848201e-24
2015-01-23 06:00:00+00:00,54.28,-3.643916080953616e-23
2015-01-23 07:00:00+00:00,53.56,1.0203475511558068e-22
2015-01-23 08:00:00+00:00,57.68,-2.5808396733466767e-23
2015-01-23 09:00:00+00:00,56.97,9.491052193942938e-23
2015-01-23 10:00:00+00:00,55.75,8.552626206397427e-23
2015-01-23 11:00:00+00:00,48.09,-1.566300837216557e-23
2015-01-23 12:00:00+00:00,46.43,-2.05944718378784e-23
2015-01-23 13:00:00+00:00,44.76,8.545880119977614e-23
2015-01-23 14:00:00+00:00,38.92,9.722242302117672e-23
2015-01-23 15:00:00+00:00,44.1,8.758236071720353e-23
2015-01-23 16:00:00+00:00,48.06,9.470041188279678e-23
2015-01-23 17:00:00+00:00,44.82,-3.1739225855145624e-23
2015-01-23 18:00:00+00:00,26.77,1.5982060619742083e-22
2015-01-23 19:00:00+00:00,29.05,8.573866094929363e-23
2015-01-23 20:00:00+00:00,31.13,3.0916808725278846e-23
2015-01-23 21:00:00+00:00,26.11,9.698414261007767e-23
2015-01-23 22:00:00+00:00,27.89,1.423097109578608e-22
2015-01-23 23:00:00+00:00,27.46,3.728460472108453e-23
2015-01-24 00:00:00+00:00,27.04,3.325678778518972e-23
2015-01-24 01:00:00+00:00,24.44,9.236686745860162e-23
2015-01-24 02:00:00+00:00,24.29,9.007416048588065e-23
2015-01-24 03:00:00+00:00,24.78,3.5538720096999683e-23
2015-01-24 04:00:00+00:00,24.99,3.450189904021613e-23
2015-01-24 05:00:00+00:00,23.94,3.512875892625093e-23
2015-01-24 06:00:00+00:00,24.26,3.6650656430822703e-23
2015-01-24 07:00:00+00:00,27.6,1.448252227546354e-22
2015-01-24 08:00:00+00:00,29.01,9.098051473626686e-23
2015-01-24 09:00:00+00:00,29.15,3.546825196738984e-23
2015-01-24 10:00:00+00:00,29.19,9.062410547184699e-23
2015-01-24 11:00:00+00:00,29.15,9.074612870843419e-23
2015-01-24 12:00:00+00:00,29.11,3.51719276252115e-23
2015-01-24 13:00:00+00:00,29.06,9.072774202204066e-23
2015-01-24 14:00:00+00:00,29.11,1.462399901979539e-22
2015-01-24 15:00:00+00:00,29.28,9.074776904453824e-23
2015-01-24 16:00:00+00:00,29.44,9.065843180619496e-23
2015-01-24 17:00:00+00:00,29.38,3.50791331762177e-23
2015-01-24 18:00:00+00:00,29.26,9.140750363008477e-23
2015-01-24 19:00:00+00:00,29.35,3.387899634404543e-23
2015-01-24 20:00:00+00:00,27.97,9.209432828171039e-23
2015-01-24 21:00:00+00:00,28.11,9.042813284167516e-23
2015-01-24 22:00:00+00:00,27.41,1.4508289117680984e-22
2015-01-24 23:00:00+00:00,25.02,3.66806838615047e-23
2015-01-25 00:00:00+00:00,24.89,9.00774986139716e-23
2015-01-25 01:00:00+00:00,25.03,9.046502467629458e-23
2015-01-25 02:00:00+00:00,25.07,3.5644582904149563e-23
2015-01-25 03:00:00+00:00,25.92,9.053230562199509e-23
2015-01-25 04:00:00+00:00,26.68,1.4614314359890526e-22
2015-01-25 05:00:00+00:00,27.04,9.076828596082836e-23
2015-01-25 06:00:00+00:00,27.39,9.074906024286196e-23
2015-01-25 07:00:00+00:00,27.98,9.073500279757549e-23
2015-01-25 08:00:00+00:00,28.71,1.462353213971013e-22
2015-01-25 09:00:00+00:00,29.26,9.064513099253164e-23
2015-01-25 10:00:00+00:00,29.4,9.077576163836714e-23
2015-01-25 11:00:00+00:00,29.36,9.073530350033624e-23
2015-01-25 12:00:00+00:00,29.25,9.070253702807255e-23
2015-01-25 13:00:00+00:00,29.13,3.496602664976117e-23
2015-01-25 14:00:00+00:00,29.26,9.13282822091593e-23
2015-01-25 15:00:00+00:00,30.29,1.4568637702977092e-22
2015-01-25 16:00:00+00:00,30.4,3.5297688948531575e-23
2015-01-25 17:00:00+00:00,30.0,3.535692247357444e-23
2015-01-25 18:00:00+00:00,29.69,3.511833883385751e-23
2015-01-25 19:00:00+00:00,29.38,9.073669165189929e-23
2015-01-25 20:00:00+00:00,29.13,9.079808495060408e-23
2015-01-25 21:00:00+00:00,28.83,9.066719665867546e-23
2015-01-25 22:00:00+00:00,28.07,9.058659048294958e-23
2015-01-25 23:00:00+00:00,26.93,3.5423820914373144e-23
2015-01-26 00:00:00+00:00,26.13,9.056408435219784e-23
2015-01-26 01:00:00+00:00,25.54,9.078193077350573e-23
2015-01-26 02:00:00+00:00,25.41,3.50403583365879e-23
2015-01-26 03:00:00+00:00,25.8,9.086638356519833e-23
2015-01-26 04:00:00+00:00,27.09,3.5318463946752774e-23
2015-01-26 05:00:00+00:00,28.64,3.4813968394520583e-23
2015-01-26 06:00:00+00:00,29.4,9.112920370610705e-23
2015-01-26 07:00:00+00:00,30.0,3.492566992889003e-23
2015-01-26 08:00:00+00:00,29.93,9.08544587289097e-23
2015-01-26 09:00:00+00:00,29.75,3.5239633929681004e-23
2015-01-26 10:00:00+00:00,29.62,9.063231029336638e-23
2015-01-26 11:00:00+00:00,29.46,1.4631001242721114e-22
2015-01-26 12:00:00+00:00,29.44,9.068827161721141e-23
2015-01-26 13:00:00+00:00,29.41,9.067282458901075e-23
2015-01-26 14:00:00+00:00,29.36,3.506438050642878e-23
2015-01-26 15:00:00+00:00,29.56,1.4692206670734657e-22
2015-01-26 16:00:00+00:00,30.26,3.410355524471449e-23
2015-01-26 17:00:00+00:00,29.46,3.60954725533328e-23
2015-01-26 18:00:00+00:00,29.37,9.038078247310063e-23
2015-01-26 19:00:00+00:00,29.12,3.5238704034851885e-23
2015-01-26 20:00:00+00:00,28.49,3.551788288623386e-23
2015-01-26 21:00:00+00:00,27.15,9.025561200062818e-23
2015-01-26 22:00:00+00:00,24.05,3.589362550422249e-23
2015-01-26 23:00:00+00:00,20.36,3.3485563034441394e-23
2015-01-27 00:00:00+00:00,16.31,6.596474125415274e-23
2015-01-27 01:00:00+00:00,16.95,1.1490579907272613e-22
2015-01-27 02:00:00+00:00,16.34,9.374312970355663e-23
2015-01-27 03:00:00+00:00,19.92,6.052693136755328e-23
2015-01-27 04:00:00+00:00,22.92,9.262080071240484e-23
2015-01-27 05:00:00+00:00,27.57,3.406641218283755e-23
2015-01-27 06:00:00+00:00,29.88,9.094733529878596e-23
2015-01-27 07:00:00+00:00,30.38,9.077866549679642e-23
2015-01-27 08:00:00+00:00,30.29,9.092732571885811e-23
2015-01-27 09:00:00+00:00,30.45,3.5105557984493917e-23
2015-01-27 10:00:00+00:00,30.49,9.067192241620985e-23
2015-01-27 11:00:00+00:00,30.29,9.07304786540914e-23
2015-01-27 12:00:00+00:00,30.09,9.083624060317899e-23
2015-01-27 13:00:00+00:00,30.07,9.038438983945704e-23
2015-01-27 14:00:00+00:00,30.08,9.123451403521529e-23
2015-01-27 15:00:00+00:00,30.96,8.967099904634179e-23
2015-01-27 16:00:00+00:00,31.79,3.756789145623762e-23
2015-01-27 17:00:00+00:00,33.86,8.75354544152074e-23
2015-01-27 18:00:00+00:00,31.08,-1.8102129886025573e-23
2015-01-27 19:00:00+00:00,29.87,9.01219966194391e-23
2015-01-27 20:00:00+00:00,29.34,3.5357209201402326e-23
2015-01-27 21:00:00+00:00,28.89,9.037926877132006e-23
2015-01-27 22:00:00+00:00,27.8,9.088865581082503e-23
2015-01-27 23:00:00+00:00,26.97,3.538325255980117e-23
2015-01-28 00:00:00+00:00,26.59,1.4604355496364647e-22
2015-01-28 01:00:00+00:00,25.93,3.493575472689497e-23
2015-01-28 02:00:00+00:00,25.27,9.150000461781441e-23
2015-01-28 03:00:00+00:00,25.75,8.925677944582632e-23
2015-01-28 04:00:00+00:00,25.94,3.727772423967652e-23
2015-01-28 05:00:00+00:00,28.54,3.33173577925619e-23
2015-01-28 06:00:00+00:00,28.81,3.615785962476296e-23
2015-01-28 07:00:00+00:00,28.94,9.046748728375875e-23
2015-01-28 08:00:00+00:00,28.8,9.076949096126853e-23
2015-01-28 09:00:00+00:00,28.68,9.09068256188253e-23
2015-01-28 10:00:00+00:00,28.55,3.475670115208408e-23
2015-01-28 11:00:00+00:00,27.85,3.5755812518082494e-23
2015-01-28 12:00:00+00:00,27.63,1.4585718370881166e-22
2015-01-28 13:00:00+00:00,27.03,9.079148591092405e-23
2015-01-28 14:00:00+00:00,26.59,3.477825206029459e-23
2015-01-28 15:00:00+00:00,27.0,1.4765905823388264e-22
2015-01-28 16:00:00+00:00,29.15,3.331525991087355e-23
2015-01-28 17:00:00+00:00,28.62,9.222326894424195e-23
2015-01-28 18:00:00+00:00,28.01,8.998279278793784e-23
2015-01-28 19:00:00+00:00,25.47,9.124942236983271e-23
2015-01-28 20:00:00+00:00,21.69,1.4566571313960377e-22
2015-01-28 21:00:00+00:00,16.96,6.163277533977567e-23
2015-01-28 22:00:00+00:00,14.9,9.563783985419623e-23
2015-01-28 23:00:00+00:00,19.97,8.463249277688183e-23
2015-01-29 00:00:00+00:00,17.93,9.406835395921996e-23
2015-01-29 01:00:00+00:00,17.99,6.167534894439087e-23
2015-01-29 02:00:00+00:00,19.98,6.479055863495627e-23
2015-01-29 03:00:00+00:00,24.4,8.812502586988417e-23
2015-01-29 04:00:00+00:00,25.46,9.25266977844883e-23
2015-01-29 05:00:00+00:00,27.41,9.023780896807467e-23
2015-01-29 06:00:00+00:00,28.77,9.060829303503205e-23
2015-01-29 07:00:00+00:00,29.05,1.4631330604205365e-22
2015-01-29 08:00:00+00:00,28.89,9.077276394304577e-23
2015-01-29 09:00:00+00:00,28.81,9.080142691206599e-23
2015-01-29 10:00:00+00:00,28.84,1.4606154094182614e-22
2015-01-29 11:00:00+00:00,28.63,3.522794842735841e-23
2015-01-29 12:00:00+00:00,28.56,9.091693960930596e-23
2015-01-29 13:00:00+00:00,28.84,9.045459314484025e-23
2015-01-29 14:00:00+00:00,28.88,9.067834176104087e-23
2015-01-29 15:00:00+00:00,29.17,3.5718496078117874e-23
2015-01-29 16:00:00+00:00,30.02,3.4619815639879265e-23
2015-01-29 17:00:00+00:00,29.75,9.095163539363961e-23
2015-01-29 18:00:00+00:00,29.16,9.071964545376936e-23
2015-01-29 19:00:00+00:00,28.67,3.518603396254073e-23
2015-01-29 20:00:00+00:00,28.39,3.563537030146076e-23
2015-01-29 21:00:00+00:00,28.05,1.450899784227826e-22
2015-01-29 22:00:00+00:00,26.48,3.6607407331220303e-23
2015-01-29 23:00:00+00:00,26.6,1.451515061763383e-22
2015-01-30 00:00:00+00:00,26.23,9.140366989011528e-23
2015-01-30 01:00:00+00:00,26.42,1.4575653975426945e-22
2015-01-30 02:00:00+00:00,26.29,9.075527003207057e-23
2015-01-30 03:00:00+00:00,26.72,3.553405727904847e-23
2015-01-30 04:00:00+00:00,28.33,3.507984531828136e-23
2015-01-30 05:00:00+00:00,30.16,8.868427129779666e-23
2015-01-30 06:00:00+00:00,32.64,9.656125330659135e-23
2015-01-30 07:00:00+00:00,39.92,8.377115066423401e-23
2015-01-30 08:00:00+00:00,35.87,-1.695219047449415e-23
2015-01-30 09:00:00+00:00,32.56,3.5918032016109747e-23
2015-01-30 10:00:00+00:00,32.26,8.920953589019318e-23
2015-01-30 11:00:00+00:00,31.18,3.5878271960468734e-23
2015-01-30 12:00:00+00:00,30.79,9.064581795132795e-23
2015-01-30 13:00:00+00:00,30.75,9.057759570467082e-23
2015-01-30 14:00:00+00:00,30.66,3.492272316440085e-23
2015-01-30 15:00:00+00:00,30.94,3.6318924594810915e-23
2015-01-30 16:00:00+00:00,32.28,3.3775943228039465e-23
2015-01-30 17:00:00+00:00,31.4,9.17083938806936e-23
2015-01-30 18:00:00+00:00,30.62,1.4570647019833244e-22
2015-01-30 19:00:00+00:00,29.53,1.4650712708838805e-22
2015-01-30 20:00:00+00:00,29.06,9.096043108218445e-23
2015-01-30 21:00:00+00:00,28.79,3.4264402978723997e-23
2015-01-30 22:00:00+00:00,27.67,1.475207189717853e-22
2015-01-30 23:00:00+00:00,27.92,3.4084686541389304e-23
2015-01-31 00:00:00+00:00,27.2,9.137544955738158e-23
2015-01-31 01:00:00+00:00,26.95,9.039436967428001e-23
2015-01-31 02:00:00+00:00,26.7,9.086771007448462e-23
2015-01-31 03:00:00+00:00,26.79,9.068265656422151e-23
2015-01-31 04:00:00+00:00,27.01,9.066075850887186e-23
2015-01-31 05:00:00+00:00,27.22,9.068220775667766e-23
2015-01-31 06:00:00+00:00,27.6,3.5371049327064995e-23
2015-01-31 07:00:00+00:00,28.32,9.056647450155527e-23
2015-01-31 08:00:00+00:00,28.8,3.529767775772304e-23
2015-01-31 09:00:00+00:00,29.0,3.5156073791110185e-23
2015-01-31 10:00:00+00:00,28.79,3.518463679300331e-23
2015-01-31 11:00:00+00:00,28.41,9.081553268837183e-23
2015-01-31 12:00:00+00:00,28.23,9.062508608738934e-23
2015-01-31 13:00:00+00:00,28.19,3.5211828412790597e-23
2015-01-31 14:00:00+00:00,28.47,3.522609483380199e-23
2015-01-31 15:00:00+00:00,29.09,9.087358273870833e-23
2015-01-31 16:00:00+00:00,29.67,1.4595106409186386e-22
2015-01-31 17:00:00+00:00,29.38,9.08548535389631e-23
2015-01-31 18:00:00+00:00,28.8,1.4622705280823405e-22
2015-01-31 19:00:00+00:00,28.29,9.065984551157429e-23
2015-01-31 20:00:00+00:00,28.01,9.130307415392554e-23
2015-01-31 21:00:00+00:00,27.82,3.366058805270594e-23
2015-01-31 22:00:00+00:00,26.25,9.28171521905227e-23
2015-01-31 23:00:00+00:00,27.04,1.4451787614888868e-22
2015-02-01 00:00:00+00:00,26.32,1.4710324702015046e-22
2015-02-01 01:00:00+00:00,25.98,9.0324326347038e-23
2015-02-01 02:00:00+00:00,25.63,3.545122291793273e-23
2015-02-01 03:00:00+00:00,25.78,1.4611488544187042e-22
2015-02-01 04:00:00+00:00,25.99,3.522530625196402e-23
2015-02-01 05:00:00+00:00,26.16,1.4592034023817322e-22
2015-02-01 06:00:00+00:00,26.48,9.139633731783806e-23
2015-02-01 07:00:00+00:00,27.84,3.460545928506541e-23
2015-02-01 08:00:00+00:00,28.4,1.4643162692927145e-22
2015-02-01 09:00:00+00:00,28.59,9.073973975497028e-23
2015-02-01 10:00:00+00:00,28.61,9.073853725515756e-23
2015-02-01 11:00:00+00:00,28.49,9.063748053376893e-23
2015-02-01 12:00:00+00:00,28.24,9.077938177498723e-23
2015-02-01 13:00:00+00:00,28.21,3.517310044952527e-23
2015-02-01 14:00:00+00:00,28.47,3.520028913804718e-23
2015-02-01 15:00:00+00:00,29.02,3.5338365888189374e-23
2015-02-01 16:00:00+00:00,29.64,1.4599675415167044e-22
2015-02-01 17:00:00+00:00,29.67,9.101349166336966e-23
2015-02-01 18:00:00+00:00,29.42,9.029950120981803e-23
2015-02-01 19:00:00+00:00,28.59,9.108247036022735e-23
2015-02-01 20:00:00+00:00,28.36,9.09661540845107e-23
2015-02-01 21:00:00+00:00,28.18,8.963518527903102e-23
2015-02-01 22:00:00+00:00,26.92,9.224555319534554e-23
2015-02-01 23:00:00+00:00,27.23,1.44886497416826e-22
2015-02-02 00:00:00+00:00,26.38,3.59398480258808e-23
2015-02-02 01:00:00+00:00,26.19,3.508917520451858e-23
2015-02-02 02:00:00+00:00,26.21,3.4953926512825295e-23
2015-02-02 03:00:00+00:00,26.24,9.065737592184371e-23
2015-02-02 04:00:00+00:00,27.47,3.5614775067999826e-23
2015-02-02 05:00:00+00:00,31.02,3.344172096123138e-23
2015-02-02 06:00:00+00:00,36.3,9.468849774870826e-23
2015-02-02 07:00:00+00:00,45.44,-2.31639550156497e-23
2015-02-02 08:00:00+00:00,45.19,8.961543676131454e-23
2015-02-02 09:00:00+00:00,37.23,9.288352255577513e-23
2015-02-02 10:00:00+00:00,32.5,3.508190309469344e-23
2015-02-02 11:00:00+00:00,31.84,3.496863426935013e-23
2015-02-02 12:00:00+00:00,32.41,9.042034613396149e-23
2015-02-02 13:00:00+00:00,32.0,3.5293806908742793e-23
2015-02-02 14:00:00+00:00,31.12,3.269248476962084e-23
2015-02-02 15:00:00+00:00,32.26,1.5328355366695787e-22
2015-02-02 16:00:00+00:00,41.64,-2.709540204062012e-23
2015-02-02 17:00:00+00:00,38.49,9.145296893309647e-23
2015-02-02 18:00:00+00:00,31.42,3.854497968948467e-23
2015-02-02 19:00:00+00:00,30.74,3.3088701870944384e-23
2015-02-02 20:00:00+00:00,30.37,9.088676592774104e-23
2015-02-02 21:00:00+00:00,29.73,1.4638285407866223e-22
2015-02-02 22:00:00+00:00,29.22,9.071514115853409e-23
2015-02-02 23:00:00+00:00,28.75,9.059239443076324e-23
2015-02-03 00:00:00+00:00,28.23,9.083562267934154e-23
2015-02-03 01:00:00+00:00,28.05,3.5233080566318494e-23
2015-02-03 02:00:00+00:00,28.08,1.4596110722757446e-22
2015-02-03 03:00:00+00:00,28.21,-1.941612757565791e-23
2015-02-03 04:00:00+00:00,29.42,8.653815412227669e-23
2015-02-03 05:00:00+00:00,31.87,-1.2547914339856303e-23
2015-02-03 06:00:00+00:00,45.95,8.435365181223819e-23
2015-02-03 07:00:00+00:00,51.13,9.168853280209782e-23
2015-02-03 08:00:00+00:00,51.18,-1.5749459964250903e-23
2015-02-03 09:00:00+00:00,49.91,8.313321392833847e-23
2015-02-03 10:00:00+00:00,37.91,-1.4249179044219267e-23
2015-02-03 11:00:00+00:00,34.64,8.989144432502776e-23
2015-02-03 12:00:00+00:00,35.65,-2.2148492294304482e-23
2015-02-03 13:00:00+00:00,35.0,8.953740676957129e-23
2015-02-03 14:00:00+00:00,37.17,-1.6502553390635505e-23
2015-02-03 15:00:00+00:00,49.09,8.79214354113066e-23
2015-02-03 16:00:00+00:00,58.63,9.563135680461005e-23
2015-02-03 17:00:00+00:00,59.84,-3.069683507030377e-23
2015-02-03 18:00:00+00:00,40.77,1.0033175944200604e-22
2015-02-03 19:00:00+00:00,33.07,8.809207149917658e-23
2015-02-03 20:00:00+00:00,31.23,3.454977011129933e-23
2015-02-03 21:00:00+00:00,30.3,3.4928445035243265e-23
2015-02-03 22:00:00+00:00,29.46,1.4707019173138787e-22
2015-02-03 23:00:00+00:00,29.76,3.4403589553315176e-23
2015-02-04 00:00:00+00:00,29.3,1.4664511758672064e-22
2015-02-04 01:00:00+00:00,29.12,3.5057068810076597e-23
2015-02-04 02:00:00+00:00,29.18,9.089778199453352e-23
2015-02-04 03:00:00+00:00,29.76,1.4593367253443556e-22
2015-02-04 04:00:00+00:00,31.08,8.901741306301694e-23
2015-02-04 05:00:00+00:00,35.82,9.371193992273087e-23
2015-02-04 06:00:00+00:00,49.7,9.120900076572989e-23
2015-02-04 07:00:00+00:00,61.76,8.593102142298423e-23
2015-02-04 08:00:00+00:00,61.09,9.560330315052043e-23
2015-02-04 09:00:00+00:00,59.63,8.790621981921846e-23
2015-02-04 10:00:00+00:00,54.96,-1.9127176700760636e-23
2015-02-04 11:00:00+00:00,52.71,9.294022497746276e-23
2015-02-04 12:00:00+00:00,52.25,8.485236152538153e-23
2015-02-04 13:00:00+00:00,46.22,-1.3185552424928013e-23
2015-02-04 14:00:00+00:00,48.36,8.286646578772726e-23
2015-02-04 15:00:00+00:00,48.72,9.814985695093837e-23
2015-02-04 16:00:00+00:00,59.37,-2.067288289469823e-23
2015-02-04 17:00:00+00:00,61.63,8.192136301708468e-23
2015-02-04 18:00:00+00:00,44.27,9.969315188809672e-23
2015-02-04 19:00:00+00:00,36.88,8.854131260644606e-23
2015-02-04 20:00:00+00:00,34.39,3.392983312893883e-23
2015-02-04 21:00:00+00:00,31.82,9.125665084367051e-23
2015-02-04 22:00:00+00:00,30.47,9.098052308401761e-23
2015-02-04 23:00:00+00:00,30.29,1.4571940741876304e-22
2015-02-05 00:00:00+00:00,29.82,-2.0040177106199262e-23
2015-02-05 01:00:00+00:00,29.6,1.4614581668239377e-22
2015-02-05 02:00:00+00:00,29.54,9.087938851018506e-23
2015-02-05 03:00:00+00:00,29.8,9.026898021875807e-23
2015-02-05 04:00:00+00:00,30.77,1.4468347639217728e-22
2015-02-05 05:00:00+00:00,35.78,9.406838842296594e-23
2015-02-05 06:00:00+00:00,49.97,9.032635079061016e-23
2015-02-05 07:00:00+00:00,60.57,-2.30067888971219e-23
2015-02-05 08:00:00+00:00,57.89,9.114688567990427e-23
2015-02-05 09:00:00+00:00,50.78,9.311231098223948e-23
2015-02-05 10:00:00+00:00,48.76,8.927892182763391e-23
2015-02-05 11:00:00+00:00,48.18,9.340831806193363e-23
2015-02-05 12:00:00+00:00,46.3,8.431452136512382e-23
2015-02-05 13:00:00+00:00,36.02,-1.3946921590772575e-23
2015-02-05 14:00:00+00:00,35.64,8.587428905650449e-23
2015-02-05 15:00:00+00:00,39.71,-1.375463366671853e-23
2015-02-05 16:00:00+00:00,50.32,8.501541195964207e-23
2015-02-05 17:00:00+00:00,46.45,9.003296780876158e-23
2015-02-05 18:00:00+00:00,34.97,-1.630969709884741e-23
2015-02-05 19:00:00+00:00,31.09,8.939460083277644e-23
2015-02-05 20:00:00+00:00,30.55,8.999857038294675e-23
2015-02-05 21:00:00+00:00,29.72,9.093635005014668e-23
2015-02-05 22:00:00+00:00,29.01,9.097767395685808e-23
2015-02-05 23:00:00+00:00,28.73,3.488633606556049e-23
2015-02-06 00:00:00+00:00,28.14,1.4636850969215483e-22
2015-02-06 01:00:00+00:00,27.75,9.065626913516402e-23
2015-02-06 02:00:00+00:00,27.73,1.4627341034932963e-22
